"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.document_url","Answer.category.label","Approve","Reject"
"39O0SQZVJO7FDO5BVY7M06H2D5QR7K","3CUQ44BBWRAFNEKPT1IA9IZTGL7Q68","Classify biographies of actors from wikipedia and determine whether the actor has ever suffered from a substance abuse issue","determine whether an actor has ever been an alcholic or addicted to any sort of drug. Generally quickly searching words like ""rehab"", ""alcholism"", ""drug use"" etc will quickly allow you to determine whether or not the actor has had a substance abuse issue","document, classification","$0.01","Wed Mar 09 18:27:13 PST 2022","3","BatchId:4688223;OriginalHitTemplateId:928390860;","1200","604800","Wed Mar 16 19:27:13 PDT 2022","","","3S3AMIZX3V5TBFFWUGPFZNN0THLCD0","AANUUKQPVMD9Q","Submitted","Wed Mar 09 18:49:14 PST 2022","Wed Mar 09 18:49:28 PST 2022","Wed Mar 16 19:49:28 PDT 2022","","","","14","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Oscar_Isaac","Person did not"
"39O0SQZVJO7FDO5BVY7M06H2D5QR7K","3CUQ44BBWRAFNEKPT1IA9IZTGL7Q68","Classify biographies of actors from wikipedia and determine whether the actor has ever suffered from a substance abuse issue","determine whether an actor has ever been an alcholic or addicted to any sort of drug. Generally quickly searching words like ""rehab"", ""alcholism"", ""drug use"" etc will quickly allow you to determine whether or not the actor has had a substance abuse issue","document, classification","$0.01","Wed Mar 09 18:27:13 PST 2022","3","BatchId:4688223;OriginalHitTemplateId:928390860;","1200","604800","Wed Mar 16 19:27:13 PDT 2022","","","34HJIJKLP6WCAS23SMJRMBHJ1B8V45","AQO2705YEZH7D","Submitted","Wed Mar 09 18:50:24 PST 2022","Wed Mar 09 18:50:35 PST 2022","Wed Mar 16 19:50:35 PDT 2022","","","","11","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Oscar_Isaac","Person did not"
"3TCFMTM8HFOKYI9ORSBCYOIHYRB12J","3CUQ44BBWRAFNEKPT1IA9IZTGL7Q68","Classify biographies of actors from wikipedia and determine whether the actor has ever suffered from a substance abuse issue","determine whether an actor has ever been an alcholic or addicted to any sort of drug. Generally quickly searching words like ""rehab"", ""alcholism"", ""drug use"" etc will quickly allow you to determine whether or not the actor has had a substance abuse issue","document, classification","$0.01","Wed Mar 09 18:27:13 PST 2022","3","BatchId:4688223;OriginalHitTemplateId:928390860;","1200","604800","Wed Mar 16 19:27:13 PDT 2022","","","39L1G8WVWRRB6K31LUUJ5IIXY7313Z","A1J1S8Z53VS3GX","Submitted","Wed Mar 09 18:39:04 PST 2022","Wed Mar 09 18:42:20 PST 2022","Wed Mar 16 19:42:20 PDT 2022","","","","196","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Jean_Reno","Person did not"
"3TCFMTM8HFOKYI9ORSBCYOIHYRB12J","3CUQ44BBWRAFNEKPT1IA9IZTGL7Q68","Classify biographies of actors from wikipedia and determine whether the actor has ever suffered from a substance abuse issue","determine whether an actor has ever been an alcholic or addicted to any sort of drug. Generally quickly searching words like ""rehab"", ""alcholism"", ""drug use"" etc will quickly allow you to determine whether or not the actor has had a substance abuse issue","document, classification","$0.01","Wed Mar 09 18:27:13 PST 2022","3","BatchId:4688223;OriginalHitTemplateId:928390860;","1200","604800","Wed Mar 16 19:27:13 PDT 2022","","","3I3WADAZ9R4ZGRX65FGNWBTP5E85OK","A386O8XZ47O739","Submitted","Wed Mar 09 18:56:24 PST 2022","Wed Mar 09 19:12:26 PST 2022","Wed Mar 16 20:12:26 PDT 2022","","","","962","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Jean_Reno","Person did not"
"3TCFMTM8HFOKYI9ORSBCYOIHYRB12J","3CUQ44BBWRAFNEKPT1IA9IZTGL7Q68","Classify biographies of actors from wikipedia and determine whether the actor has ever suffered from a substance abuse issue","determine whether an actor has ever been an alcholic or addicted to any sort of drug. Generally quickly searching words like ""rehab"", ""alcholism"", ""drug use"" etc will quickly allow you to determine whether or not the actor has had a substance abuse issue","document, classification","$0.01","Wed Mar 09 18:27:13 PST 2022","3","BatchId:4688223;OriginalHitTemplateId:928390860;","1200","604800","Wed Mar 16 19:27:13 PDT 2022","","","32Q90QCQ1TLGMJ5KIOHXTOITY2TEK6","A3MIYCOIXH4CUP","Submitted","Wed Mar 09 18:40:57 PST 2022","Wed Mar 09 18:41:03 PST 2022","Wed Mar 16 19:41:03 PDT 2022","","","","6","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Jean_Reno","Person had an alcohol, drug, or substance abuse issue"
"341H3G5YF1EAX4RIKGGQ7U9EE840ZN","3CUQ44BBWRAFNEKPT1IA9IZTGL7Q68","Classify biographies of actors from wikipedia and determine whether the actor has ever suffered from a substance abuse issue","determine whether an actor has ever been an alcholic or addicted to any sort of drug. Generally quickly searching words like ""rehab"", ""alcholism"", ""drug use"" etc will quickly allow you to determine whether or not the actor has had a substance abuse issue","document, classification","$0.01","Wed Mar 09 18:27:12 PST 2022","3","BatchId:4688223;OriginalHitTemplateId:928390860;","1200","604800","Wed Mar 16 19:27:12 PDT 2022","","","33NF62TLXK2OXZRCWPSOQ4VL3ARKJZ","A3FIUSVKB490C1","Submitted","Wed Mar 09 18:49:38 PST 2022","Wed Mar 09 18:49:56 PST 2022","Wed Mar 16 19:49:56 PDT 2022","","","","18","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Richard_Gere","Person did not"
"341H3G5YF1EAX4RIKGGQ7U9EE840ZN","3CUQ44BBWRAFNEKPT1IA9IZTGL7Q68","Classify biographies of actors from wikipedia and determine whether the actor has ever suffered from a substance abuse issue","determine whether an actor has ever been an alcholic or addicted to any sort of drug. Generally quickly searching words like ""rehab"", ""alcholism"", ""drug use"" etc will quickly allow you to determine whether or not the actor has had a substance abuse issue","document, classification","$0.01","Wed Mar 09 18:27:12 PST 2022","3","BatchId:4688223;OriginalHitTemplateId:928390860;","1200","604800","Wed Mar 16 19:27:12 PDT 2022","","","3QIYRE09Y4HIAOWB3DEYEWG33OV1NG","A3MIYCOIXH4CUP","Submitted","Wed Mar 09 18:41:24 PST 2022","Wed Mar 09 18:41:30 PST 2022","Wed Mar 16 19:41:30 PDT 2022","","","","6","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Richard_Gere","Person had an alcohol, drug, or substance abuse issue"
"341H3G5YF1EAX4RIKGGQ7U9EE840ZN","3CUQ44BBWRAFNEKPT1IA9IZTGL7Q68","Classify biographies of actors from wikipedia and determine whether the actor has ever suffered from a substance abuse issue","determine whether an actor has ever been an alcholic or addicted to any sort of drug. Generally quickly searching words like ""rehab"", ""alcholism"", ""drug use"" etc will quickly allow you to determine whether or not the actor has had a substance abuse issue","document, classification","$0.01","Wed Mar 09 18:27:12 PST 2022","3","BatchId:4688223;OriginalHitTemplateId:928390860;","1200","604800","Wed Mar 16 19:27:12 PDT 2022","","","37XITHEISX9NCPY1CHKZ4C448IERCN","AKLH2YXK5BAUP","Submitted","Wed Mar 09 19:00:40 PST 2022","Wed Mar 09 19:02:31 PST 2022","Wed Mar 16 20:02:31 PDT 2022","","","","111","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Richard_Gere","Person did not"
"3WRKFXQBOC7LZ9YTSK3DZR08U8GYIO","3CUQ44BBWRAFNEKPT1IA9IZTGL7Q68","Classify biographies of actors from wikipedia and determine whether the actor has ever suffered from a substance abuse issue","determine whether an actor has ever been an alcholic or addicted to any sort of drug. Generally quickly searching words like ""rehab"", ""alcholism"", ""drug use"" etc will quickly allow you to determine whether or not the actor has had a substance abuse issue","document, classification","$0.01","Wed Mar 09 18:27:13 PST 2022","3","BatchId:4688223;OriginalHitTemplateId:928390860;","1200","604800","Wed Mar 16 19:27:13 PDT 2022","","","3IAEQB9FMFK2PDL1B7PGBHU3LX6WDW","A1SJ6E71TEWQEQ","Submitted","Wed Mar 09 19:06:29 PST 2022","Wed Mar 09 19:12:26 PST 2022","Wed Mar 16 20:12:26 PDT 2022","","","","357","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Marlon_Brando","Person did not"
"3WRKFXQBOC7LZ9YTSK3DZR08U8GYIO","3CUQ44BBWRAFNEKPT1IA9IZTGL7Q68","Classify biographies of actors from wikipedia and determine whether the actor has ever suffered from a substance abuse issue","determine whether an actor has ever been an alcholic or addicted to any sort of drug. Generally quickly searching words like ""rehab"", ""alcholism"", ""drug use"" etc will quickly allow you to determine whether or not the actor has had a substance abuse issue","document, classification","$0.01","Wed Mar 09 18:27:13 PST 2022","3","BatchId:4688223;OriginalHitTemplateId:928390860;","1200","604800","Wed Mar 16 19:27:13 PDT 2022","","","3DZQRBDBSMFB042VYD931J56O7L3SQ","A3FIUSVKB490C1","Submitted","Wed Mar 09 19:04:35 PST 2022","Wed Mar 09 19:04:43 PST 2022","Wed Mar 16 20:04:43 PDT 2022","","","","8","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Marlon_Brando","Person did not"
"3WRKFXQBOC7LZ9YTSK3DZR08U8GYIO","3CUQ44BBWRAFNEKPT1IA9IZTGL7Q68","Classify biographies of actors from wikipedia and determine whether the actor has ever suffered from a substance abuse issue","determine whether an actor has ever been an alcholic or addicted to any sort of drug. Generally quickly searching words like ""rehab"", ""alcholism"", ""drug use"" etc will quickly allow you to determine whether or not the actor has had a substance abuse issue","document, classification","$0.01","Wed Mar 09 18:27:13 PST 2022","3","BatchId:4688223;OriginalHitTemplateId:928390860;","1200","604800","Wed Mar 16 19:27:13 PDT 2022","","","36WLNQG780AFTG1QCB44ULZ3B8OBEN","A3MIYCOIXH4CUP","Submitted","Wed Mar 09 18:59:11 PST 2022","Wed Mar 09 18:59:16 PST 2022","Wed Mar 16 19:59:16 PDT 2022","","","","5","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Marlon_Brando","Person had an alcohol, drug, or substance abuse issue"
"3PA41K45VO4U1BPWI63XVBHNCN3P7R","3CUQ44BBWRAFNEKPT1IA9IZTGL7Q68","Classify biographies of actors from wikipedia and determine whether the actor has ever suffered from a substance abuse issue","determine whether an actor has ever been an alcholic or addicted to any sort of drug. Generally quickly searching words like ""rehab"", ""alcholism"", ""drug use"" etc will quickly allow you to determine whether or not the actor has had a substance abuse issue","document, classification","$0.01","Wed Mar 09 18:27:40 PST 2022","3","BatchId:4688223;OriginalHitTemplateId:928390860;","1200","604800","Wed Mar 16 19:27:40 PDT 2022","","","32AT8R96GM9VZYFEDX54OSV61K4SUM","A21Y3W97ZMFSU1","Submitted","Wed Mar 09 19:03:16 PST 2022","Wed Mar 09 19:03:36 PST 2022","Wed Mar 16 20:03:36 PDT 2022","","","","20","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Kevin_Bacon","Person had an alcohol, drug, or substance abuse issue"
"3PA41K45VO4U1BPWI63XVBHNCN3P7R","3CUQ44BBWRAFNEKPT1IA9IZTGL7Q68","Classify biographies of actors from wikipedia and determine whether the actor has ever suffered from a substance abuse issue","determine whether an actor has ever been an alcholic or addicted to any sort of drug. Generally quickly searching words like ""rehab"", ""alcholism"", ""drug use"" etc will quickly allow you to determine whether or not the actor has had a substance abuse issue","document, classification","$0.01","Wed Mar 09 18:27:40 PST 2022","3","BatchId:4688223;OriginalHitTemplateId:928390860;","1200","604800","Wed Mar 16 19:27:40 PDT 2022","","","3COPXFW7XCCKJAUAR2X8N0HXC9ZPK6","A2WCZJI0MRRBL4","Submitted","Wed Mar 09 19:01:49 PST 2022","Wed Mar 09 19:07:14 PST 2022","Wed Mar 16 20:07:14 PDT 2022","","","","325","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Kevin_Bacon","Person had an alcohol, drug, or substance abuse issue"
"3PA41K45VO4U1BPWI63XVBHNCN3P7R","3CUQ44BBWRAFNEKPT1IA9IZTGL7Q68","Classify biographies of actors from wikipedia and determine whether the actor has ever suffered from a substance abuse issue","determine whether an actor has ever been an alcholic or addicted to any sort of drug. Generally quickly searching words like ""rehab"", ""alcholism"", ""drug use"" etc will quickly allow you to determine whether or not the actor has had a substance abuse issue","document, classification","$0.01","Wed Mar 09 18:27:40 PST 2022","3","BatchId:4688223;OriginalHitTemplateId:928390860;","1200","604800","Wed Mar 16 19:27:40 PDT 2022","","","3H8DHMCCWABBUDRKMT6DN608YQWDKG","AANUUKQPVMD9Q","Submitted","Wed Mar 09 18:58:01 PST 2022","Wed Mar 09 18:59:18 PST 2022","Wed Mar 16 19:59:18 PDT 2022","","","","77","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Kevin_Bacon","Person did not"
"30Z7M1Q8UZKRELOD3SD6JGONOL98AH","3CUQ44BBWRAFNEKPT1IA9IZTGL7Q68","Classify biographies of actors from wikipedia and determine whether the actor has ever suffered from a substance abuse issue","determine whether an actor has ever been an alcholic or addicted to any sort of drug. Generally quickly searching words like ""rehab"", ""alcholism"", ""drug use"" etc will quickly allow you to determine whether or not the actor has had a substance abuse issue","document, classification","$0.01","Wed Mar 09 18:27:13 PST 2022","3","BatchId:4688223;OriginalHitTemplateId:928390860;","1200","604800","Wed Mar 16 19:27:13 PDT 2022","","","3RANCT1ZVGHWICYC2BJ9Y3L6XWHUBM","A1SJ6E71TEWQEQ","Submitted","Wed Mar 09 18:54:30 PST 2022","Wed Mar 09 19:05:46 PST 2022","Wed Mar 16 20:05:46 PDT 2022","","","","676","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/George_Sanders","Person did not"
"30Z7M1Q8UZKRELOD3SD6JGONOL98AH","3CUQ44BBWRAFNEKPT1IA9IZTGL7Q68","Classify biographies of actors from wikipedia and determine whether the actor has ever suffered from a substance abuse issue","determine whether an actor has ever been an alcholic or addicted to any sort of drug. Generally quickly searching words like ""rehab"", ""alcholism"", ""drug use"" etc will quickly allow you to determine whether or not the actor has had a substance abuse issue","document, classification","$0.01","Wed Mar 09 18:27:13 PST 2022","3","BatchId:4688223;OriginalHitTemplateId:928390860;","1200","604800","Wed Mar 16 19:27:13 PDT 2022","","","3VW04L3ZLU6VCJV8CCME77B2AHLXXP","AANUUKQPVMD9Q","Submitted","Wed Mar 09 18:51:41 PST 2022","Wed Mar 09 18:52:15 PST 2022","Wed Mar 16 19:52:15 PDT 2022","","","","34","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/George_Sanders","Person did not"
"30Z7M1Q8UZKRELOD3SD6JGONOL98AH","3CUQ44BBWRAFNEKPT1IA9IZTGL7Q68","Classify biographies of actors from wikipedia and determine whether the actor has ever suffered from a substance abuse issue","determine whether an actor has ever been an alcholic or addicted to any sort of drug. Generally quickly searching words like ""rehab"", ""alcholism"", ""drug use"" etc will quickly allow you to determine whether or not the actor has had a substance abuse issue","document, classification","$0.01","Wed Mar 09 18:27:13 PST 2022","3","BatchId:4688223;OriginalHitTemplateId:928390860;","1200","604800","Wed Mar 16 19:27:13 PDT 2022","","","3NGI5ARFTU5ID98OJSRQILLY33Z1PF","AJ8ORVSVTALUD","Submitted","Wed Mar 09 18:54:26 PST 2022","Wed Mar 09 19:04:01 PST 2022","Wed Mar 16 20:04:01 PDT 2022","","","","575","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/George_Sanders","Person did not"
"3H5TOKO3DAJP8IP81C6HMZ6WQGN64I","3CUQ44BBWRAFNEKPT1IA9IZTGL7Q68","Classify biographies of actors from wikipedia and determine whether the actor has ever suffered from a substance abuse issue","determine whether an actor has ever been an alcholic or addicted to any sort of drug. Generally quickly searching words like ""rehab"", ""alcholism"", ""drug use"" etc will quickly allow you to determine whether or not the actor has had a substance abuse issue","document, classification","$0.01","Wed Mar 09 18:27:13 PST 2022","3","BatchId:4688223;OriginalHitTemplateId:928390860;","1200","604800","Wed Mar 16 19:27:13 PDT 2022","","","304SM51WA44G3Z68D6O9J23ICZRBSI","A1HPDURSL05DVC","Submitted","Wed Mar 09 18:31:24 PST 2022","Wed Mar 09 18:42:11 PST 2022","Wed Mar 16 19:42:11 PDT 2022","","","","647","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Denzel_Washington","Person had an alcohol, drug, or substance abuse issue"
"3H5TOKO3DAJP8IP81C6HMZ6WQGN64I","3CUQ44BBWRAFNEKPT1IA9IZTGL7Q68","Classify biographies of actors from wikipedia and determine whether the actor has ever suffered from a substance abuse issue","determine whether an actor has ever been an alcholic or addicted to any sort of drug. Generally quickly searching words like ""rehab"", ""alcholism"", ""drug use"" etc will quickly allow you to determine whether or not the actor has had a substance abuse issue","document, classification","$0.01","Wed Mar 09 18:27:13 PST 2022","3","BatchId:4688223;OriginalHitTemplateId:928390860;","1200","604800","Wed Mar 16 19:27:13 PDT 2022","","","3K772S5NP9BPKT4CC3E0GW216LPEH2","A1RQN6MIJOU5DY","Submitted","Wed Mar 09 18:40:53 PST 2022","Wed Mar 09 18:41:00 PST 2022","Wed Mar 16 19:41:00 PDT 2022","","","","7","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Denzel_Washington","Person had an alcohol, drug, or substance abuse issue"
